0.11142986122634259, 2.1702620948036476e-27
0.13639477270469377, 2.6668354726397983e-27
0.16198222931694758, 3.33300015709176e-27
0.1914034061200972, 4.179176750134756e-27
0.2199750040455984, 5.170159376247358e-27
0.25796907249139006, 6.464278794331948e-27
0.291289835299554, 7.99711369424962e-27
0.32891671485862056, 9.925736832481601e-27
0.3683493158795986, 1.228391748721651e-26
0.41440294000026306, 1.516634715732791e-26
0.4602829541114639, 1.9027328297805013e-26
0.5188086348876157, 2.4098763450916937e-26
0.5901785833781369, 3.0919606943010683e-26
0.6549173371251246, 3.8756880421926133e-26
0.7247479578022532, 4.815861648071984e-26
0.8020242747645923, 5.984104799169953e-26
0.8875545385233288, 7.494169049137765e-26
0.9821980634690446, 9.348635502183779e-26
1.0869535837126585, 1.1765136307619288e-25
1.2028792856661634, 1.4791792669043298e-25
1.4731731587774968, 2.363427458333033e-25
1.7080400664437545, 3.4282314937339882e-25
1.3321300154128604, 1.9345196537440641e-25
1.5821877590465034, 2.798296875655133e-25
