2.750370359738382, 4.691834510607847e-25
3.2609244048067008, 2.9035268849778374e-25
4.0180742078771505, 2.242339683219868e-25
5.4462841957847985, 1.8991405823619434e-25
8.124930210614048, 2.2841122073038397e-25
12.8345915851503, 2.9035268849778374e-25
17.409210592906142, 3.492095984787307e-25
25.972573285753995, 4.2782142017676565e-25
64.81955672520037, 7.442922330043819e-25
96.72188871983204, 1.0000000000000082e-24
178.01283463723152, 1.6766750345277214e-24
396.54043992049174, 3.7770636945394035e-24
603.2810964760188, 5.991769669310662e-24
834.3790439619635, 8.828598841495222e-24
