10.649332924588283, 2.9003512241189073e-26
13.696576321295067, 3.6413701027025304e-26
19.481279907144287, 4.3683377084700095e-26
26.349053988016923, 5.739754016572498e-26
34.75230431402304, 7.541719154835876e-26
50.68950296608002, 1.0370752662746534e-25
72.09804643667738, 1.4924955450518443e-25
105.16177878961135, 2.3525642980014604e-25
138.70001330456117, 3.2350531698249144e-25
295.08379161267413, 3.091139302832966e-25
488.1177381527165, 5.09929199768708e-25
987.4963956362254, 1.5906734330130514e-24
1404.5622233911959, 4.741211488363367e-24
1899.7153179905592, 7.473392408960638e-24
2988.2012017122956, 1.1780025893253302e-23
5330.598297874245, 1.1780025893253302e-23
9509.158284595234, 1.478973778763135e-23
