0.9843873117809903, 1.4713367722702947e-23
1.990122072317248, 1.153197345352867e-23
4.941572796345506, 1.1486406184395357e-23
9.883523284030495, 7.982836340307545e-24
19.760216528923312, 9.823479327197292e-24
49.5907222362123, 1.2825167880867699e-23
100.21435008021317, 1.8902059976153998e-23
198.16177690299176, 3.142209326486696e-23
502.6543215471131, 5.063263676530915e-23
1004.9612822806541, 6.23072601443734e-23
1987.5107484746873, 8.143042722717859e-23
9971.357008695899, 1.5205168763144213e-22
